country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,migration,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1985,-1.007,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1986,-0.951,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1987,-0.92,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1988,-0.925,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1989,-1.015,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1990,-1.154,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1991,-1.299,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1992,-1.409,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1993,-1.465,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1994,-1.555,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1995,-1.661,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1996,-1.754,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1997,-1.805,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1998,-1.883,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",1999,-2.257,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2000,-3.095,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2001,-5.296,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2002,-6.96,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2003,-7.434,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2004,-7.525,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2005,-7.669,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2006,-8.02,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2007,-8.18,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2008,-7.883,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2009,-7.009,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2010,-4.527,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2011,-3.491,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2012,-2.994,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2013,-2.866,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2014,-2.785,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2015,-2.721,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2016,-2.667,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2017,-2.613,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2018,-2.553,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2019,-2.489,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2020,-1.243,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2021,-1.227,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2022,-1.842,Total,,Number,,,,Total
Paraguay,PY,PRY,600,"Net migration rate (per 1,000 population)",2023,-1.82,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1950,0.124,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1951,0.058,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1952,-0.241,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1953,-0.811,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1954,-0.681,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1955,-0.71,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1956,-0.725,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1957,-0.817,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1958,-1.532,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1959,-0.514,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1960,-0.199,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1961,-0.036,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1962,-0.404,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1963,-0.476,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1964,-0.43,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1965,-0.196,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1966,-0.564,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1967,-0.435,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1968,-0.597,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1969,-0.306,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1970,-0.048,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1971,-1.45,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1972,-1.687,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1973,-1.92,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1974,-2.223,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1975,-2.227,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1976,-2.628,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1977,-1.24,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1978,-1.197,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1979,-1.005,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1980,-0.275,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1981,-0.837,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1982,-0.776,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1983,-0.416,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1984,-0.874,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1985,-1.194,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1986,-1.873,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1987,-1.946,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1988,-1.707,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1989,-1.74,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1990,-1.626,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1991,-2.727,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1992,-2.244,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1993,-2.197,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1994,-1.637,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1995,-1.898,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1996,-1.552,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1997,-1.279,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1998,-1.391,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",1999,-2.316,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2000,-3.541,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2001,-4.758,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2002,-5.733,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2003,-6.538,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2004,-6.935,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2005,-7.84,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2006,-8.131,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2007,-8.242,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2008,-8.134,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2009,-7.531,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2010,-6.183,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2011,-5.017,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2012,-3.984,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2013,-3.163,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2014,-1.659,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2015,0.08,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2016,2.596,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2017,3.304,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2018,10.2,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2019,4.169,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2020,2.389,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2021,2.019,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2022,-1.78,Total,,Number,,,,Total
Peru,PE,PER,604,"Net migration rate (per 1,000 population)",2023,-1.787,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1950,-3.209,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1951,2.016,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1952,1.623,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1953,1.298,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1954,1.059,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1955,0.982,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1956,1.045,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1957,1.234,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1958,1.489,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1959,1.737,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1960,2.032,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1961,2.369,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1962,5.034,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1963,5.787,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1964,3.813,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1965,4.543,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1966,5.59,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1967,6.622,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1968,7.428,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1969,7.878,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1970,7.596,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1971,6.136,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1972,-26.075,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1973,-27.546,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1974,-28.733,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1975,-29.64,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1976,-30.454,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1977,-31.178,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1978,-32.032,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1979,-33.452,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1980,-19.492,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1981,-18.422,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1982,-17.249,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1983,-15.779,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1984,-12.706,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1985,-9.67,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1986,-9.939,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1987,-13.679,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1988,-6.377,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1989,-9.373,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1990,-15.554,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1991,-14.731,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1992,-13.406,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1993,-17.114,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1994,-6.34,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1995,1.398,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1996,0.949,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1997,0.91,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1998,1.14,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",1999,1.34,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2000,1.281,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2001,1.312,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2002,1.46,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2003,1.472,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2004,-3.293,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2005,-2.983,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2006,-2.697,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2007,-2.49,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2008,-2.366,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2009,-2.246,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2010,-2.095,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2011,-1.932,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2012,-1.815,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2013,-1.733,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2014,-1.696,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2015,-1.695,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2016,-1.564,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2017,-1.612,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2018,-1.451,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2019,0.338,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2020,-0.515,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2021,-0.802,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2022,-1.617,Total,,Number,,,,Total
Suriname,SR,SUR,740,"Net migration rate (per 1,000 population)",2023,-1.603,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1950,-1.013,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1951,-0.074,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1952,0.61,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1953,1.085,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1954,1.389,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1955,1.562,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1956,1.636,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1957,1.643,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1958,1.587,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1959,1.287,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1960,0.815,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1961,0.275,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1962,-0.241,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1963,-0.651,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1964,-0.987,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1965,-1.321,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1966,-1.699,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1967,-2.171,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1968,-2.91,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1969,-4.011,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1970,-4.552,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1971,-4.724,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1972,-4.886,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1973,-5.033,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1974,-5.073,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1975,-4.983,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1976,-4.863,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1977,-4.9,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1978,-4.98,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1979,-4.939,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1980,-4.815,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1981,-4.565,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1982,-4.062,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1983,-3.559,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1984,-3.231,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1985,-2.918,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1986,-2.643,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1987,-2.232,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1988,-2.137,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1989,-2.333,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1990,-2.403,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1991,-2.459,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1992,-2.488,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1993,-2.493,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1994,-2.489,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1995,-2.594,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1996,-2.29,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1997,-2.136,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1998,-2.157,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",1999,-2.266,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2000,-3.358,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2001,-4.422,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2002,-5.115,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2003,-5.153,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2004,-4.715,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2005,-4.839,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2006,-3.953,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2007,-3.225,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2008,-2.832,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2009,-2.542,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2010,-2.293,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2011,-2.075,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2012,-1.872,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2013,-1.671,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2014,-1.448,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2015,-1.221,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2016,-1.027,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2017,-0.903,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2018,-0.865,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2019,-0.846,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2020,-0.433,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2021,-0.434,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2022,-0.438,Total,,Number,,,,Total
Uruguay,UY,URY,858,"Net migration rate (per 1,000 population)",2023,-0.438,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1950,11.508,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1950,11.508,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1951,9.666,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1951,9.666,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1952,7.997,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1952,7.997,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1953,6.512,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1953,6.512,Total,,Number,,,,Total
